ibge_code,name,uf,tom_code,created_at,extinguished_at
4320503,Sertão,RS,8911,1980-01-01,
4320602,Severiano de Almeida,RS,8913,1980-01-01,
4304630,Capão da Canoa,RS,8915,1983-01-31,
4320701,Sobradinho,RS,8917,1980-01-01,
4320800,Soledade,RS,8919,1980-01-01,
4320909,Tapejara,RS,8921,1980-01-01,
4321006,Tapera,RS,8923,1980-01-01,
4321105,Tapes,RS,8925,1980-01-01,
4321204,Taquara,RS,8927,1980-01-01,
4321303,Taquari,RS,8929,1980-01-01,
4321402,Tenente Portela,RS,8931,1980-01-01,
4321501,Torres,RS,8933,1980-01-01,
4321600,Tramandaí,RS,8935,1980-01-01,
4321709,Três Coroas,RS,8937,1980-01-01,
4321808,Três de Maio,RS,8939,1980-01-01,
4321907,Três Passos,RS,8941,1980-01-01,
4322004,Triunfo,RS,8943,1980-01-01,
4322103,Tucunduva,RS,8945,1980-01-01,
4322202,Tupanciretã,RS,8947,1980-01-01,
4322301,Tuparendi,RS,8949,1980-01-01,
4322400,Uruguaiana,RS,8951,1980-01-01,
4322509,Vacaria,RS,8953,1980-01-01,
4322608,Venâncio Aires,RS,8955,1980-01-01,
4322707,Vera Cruz,RS,8957,1980-01-01,
4322806,Veranópolis,RS,8959,1980-01-01,
4322905,Viadutos,RS,8961,1980-01-01,
4323002,Viamão,RS,8963,1980-01-01,
4323101,Vicente Dutra,RS,8965,1980-01-01,
4313656,Palmares do Sul,RS,8967,1983-01-31,
4323200,Victor Graeff,RS,8969,1980-01-01,
4321352,Tavares,RS,8971,1983-01-31,
4304663,Capão do Leão,RS,8973,1983-01-31,
4316451,Salto do Jacuí,RS,8975,1983-01-31,
4305959,Cotiporã,RS,8977,1983-01-31,
5103205,Colíder,MT,8979,1980-01-01,
5106208,Nova Brasilândia,MT,8981,1980-01-01,
5106307,Paranatinga,MT,8983,1980-01-01,
5107909,Sinop,MT,8985,1980-01-01,
5100250,Alta Floresta,MT,8987,1980-01-01,
5101258,Araputanga,MT,8989,1980-01-01,
5105002,Jauru,MT,8991,1980-01-01,
5107107,São José dos Quatro Marcos,MT,8993,1980-01-01,
5107206,Rio Branco,MT,8995,1980-01-01,
5107750,Salto do Céu,MT,8997,1980-01-01,
5106752,Pontes e Lacerda,MT,8999,1980-01-01,
5100102,Acorizal,MT,9001,1980-01-01,
5000203,Água Clara,MS,9003,1980-01-01,
5100300,Alto Araguaia,MT,9005,1980-01-01,
5100409,Alto Garças,MT,9007,1980-01-01,
5100508,Alto Paraguai,MT,9009,1980-01-01,
5000609,Amambai,MS,9011,1980-01-01,
5000708,Anastácio,MS,9013,1980-01-01,
5000807,Anaurilândia,MS,9015,1980-01-01,
5000906,Antônio João,MS,9017,1980-01-01,
5001003,Aparecida do Taboado,MS,9019,1980-01-01,
5001102,Aquidauana,MS,9021,1980-01-01,
5101209,Araguainha,MT,9023,1980-01-01,
5101308,Arenápolis,MT,9025,1980-01-01,
5101407,Aripuanã,MT,9027,1980-01-01,
5001508,Bandeirantes,MS,9029,1980-01-01,
5101605,Barão de Melgaço,MT,9031,1980-01-01,
5101704,Barra do Bugres,MT,9033,1980-01-01,
5101803,Barra do Garças,MT,9035,1980-01-01,
5001904,Bataguassu,MS,9037,1980-01-01,
5002001,Batayporã,MS,9039,1980-01-01,
5002100,Bela Vista,MS,9041,1980-01-01,
5002209,Bonito,MS,9043,1980-01-01,
5002308,Brasilândia,MS,9045,1980-01-01,
5102504,Cáceres,MT,9047,1980-01-01,
5002605,Camapuã,MS,9049,1980-01-01,
5002704,Campo Grande,MS,9051,1980-01-01,
5002803,Caracol,MS,9053,1980-01-01,
5002407,Caarapó,MS,9055,1980-01-01,
5002902,Cassilândia,MS,9057,1980-01-01,
5103007,Chapada dos Guimarães,MT,9059,1980-01-01,
5003108,Corguinho,MS,9061,1980-01-01,
5003207,Corumbá,MS,9063,1980-01-01,
5003306,Coxim,MS,9065,1980-01-01,
5103403,Cuiabá,MT,9067,1980-01-01,
5103502,Diamantino,MT,9069,1980-01-01,
5103601,Dom Aquino,MT,9071,1980-01-01,
5003702,Dourados,MS,9073,1980-01-01,
5003801,Fátima do Sul,MS,9075,1980-01-01,
5103908,General Carneiro,MT,9077,1980-01-01,
5004007,Glória de Dourados,MS,9079,1980-01-01,
5004106,Guia Lopes da Laguna,MS,9081,1980-01-01,
5104203,Guiratinga,MT,9083,1980-01-01,
5004304,Iguatemi,MS,9085,1980-01-01,
5004403,Inocência,MS,9087,1980-01-01,
5004502,Itaporã,MS,9089,1980-01-01,
5104609,Itiquira,MT,9091,1980-01-01,
5004700,Ivinhema,MS,9093,1980-01-01,
5104807,Jaciara,MT,9095,1980-01-01,
5004908,Jaraguari,MS,9097,1980-01-01,
5005004,Jardim,MS,9099,1980-01-01,
5005103,Jateí,MS,9101,1980-01-01,
5005202,Ladário,MS,9103,1980-01-01,
5105309,Luciara,MT,9105,1980-01-01,
5005400,Maracaju,MS,9107,1980-01-01,
5105507,Vila Bela da Santíssima Trindade,MT,9109,1980-01-01,
5005608,Miranda,MS,9111,1980-01-01,
5005707,Naviraí,MS,9113,1980-01-01,
5005806,Nioaque,MS,9115,1980-01-01,
5105903,Nobres,MT,9117,1980-01-01,
5106000,Nortelândia,MT,9119,1980-01-01,
5106109,Nossa Senhora do Livramento,MT,9121,1980-01-01,
5006200,Nova Andradina,MS,9123,1980-01-01,
5006309,Paranaíba,MS,9125,1980-01-01,
5006408,Pedro Gomes,MS,9127,1980-01-01,
5106505,Poconé,MT,9129,1980-01-01,
5006606,Ponta Porã,MS,9131,1980-01-01,
5106703,Ponte Branca,MT,9133,1980-01-01,
5106802,Porto dos Gaúchos,MT,9135,1980-01-01,
5006903,Porto Murtinho,MS,9137,1980-01-01,
5107008,Poxoréu,MT,9139,1980-01-01,
5007109,Ribas do Rio Pardo,MS,9141,1980-01-01,
5007208,Rio Brilhante,MS,9143,1980-01-01,
5007307,Rio Negro,MS,9145,1980-01-01,
5007406,Rio Verde de Mato Grosso,MS,9147,1980-01-01,
5007505,Rochedo,MS,9149,1980-01-01,
5107602,Rondonópolis,MT,9151,1980-01-01,
5107701,Rosário Oeste,MT,9153,1980-01-01,
,SANTO ANTÔNIO DO LEVERGER,MT,9155,1980-01-01,
5007901,Sidrolândia,MS,9157,1980-01-01,
5008008,Terenos,MS,9159,1980-01-01,
5108105,Tesouro,MT,9161,1980-01-01,
5108204,Torixoréu,MT,9163,1980-01-01,
5008305,Três Lagoas,MS,9165,1980-01-01,
5108402,Várzea Grande,MT,9167,1980-01-01,
5000856,Angélica,MS,9169,1980-01-01,
5001243,Aral Moreira,MS,9171,1980-01-01,
5003751,Eldorado,MS,9173,1980-01-01,
5003454,Deodápolis,MS,9175,1980-01-01,
5105622,Mirassol d'Oeste,MT,9177,1980-01-01,
5005681,Mundo Novo,MS,9179,1980-01-01,
5106372,Pedra Preta,MT,9181,1980-01-01,
5107859,São Félix do Araguaia,MT,9183,1980-01-01,
5107958,Tangará da Serra,MT,9185,1980-01-01,
5008404,Vicentina,MS,9187,1989-01-01,
5105200,Juscimeira,MT,9189,1980-01-01,
5100201,Água Boa,MT,9191,1980-01-01,
5102702,Canarana,MT,9193,1980-01-01,
5106257,Nova Xavantina,MT,9195,1980-01-01,
5107776,Santa Terezinha,MT,9197,1980-01-01,
5107305,São José do Rio Claro,MT,9199,1980-01-01,
5200100,Abadiânia,GO,9201,1980-01-01,
5200209,Água Limpa,GO,9203,1980-01-01,
5200308,Alexânia,GO,9205,1980-01-01,
1700400,Almas,TO,9207,1989-01-01,
5200506,Aloândia,GO,9209,1980-01-01,
5200605,Alto Paraíso de Goiás,GO,9211,1980-01-01,
1700707,Alvorada,TO,9213,1989-01-01,
5200803,Alvorada do Norte,GO,9215,1980-01-01,
5200902,Amorinópolis,GO,9217,1980-01-01,
1701002,Ananás,TO,9219,1989-01-01,
5201108,Anápolis,GO,9221,1980-01-01,
5201207,Anhanguera,GO,9223,1980-01-01,
5201306,Anicuns,GO,9225,1980-01-01,
5201405,Aparecida de Goiânia,GO,9227,1980-01-01,
5201504,Aporé,GO,9229,1980-01-01,
5201603,Araçu,GO,9231,1980-01-01,
5201702,Aragarças,GO,9233,1980-01-01,
5201801,Aragoiânia,GO,9235,1980-01-01,
1701903,Araguacema,TO,9237,1989-01-01,
1702000,Araguaçu,TO,9239,1989-01-01,
1702109,Araguaína,TO,9241,1989-01-01,
1702208,Araguatins,TO,9243,1989-01-01,
1702307,Arapoema,TO,9245,1989-01-01,
1702406,Arraias,TO,9247,1989-01-01,
5202502,Aruanã,GO,9249,1980-01-01,
5202601,Aurilândia,GO,9251,1980-01-01,
1702703,Aurora do Tocantins,TO,9253,1989-01-01,
5202809,Avelinópolis,GO,9255,1980-01-01,
1702901,Axixá do Tocantins,TO,9257,1989-01-01,
1703008,Babaçulândia,TO,9259,1989-01-01,
5203104,Baliza,GO,9261,1980-01-01,
5203203,Barro Alto,GO,9263,1980-01-01,
5203302,Bela Vista de Goiás,GO,9265,1980-01-01,
5203401,Bom Jardim de Goiás,GO,9267,1980-01-01,
5203500,Bom Jesus de Goiás,GO,9269,1980-01-01,
5203609,Brazabrantes,GO,9271,1980-01-01,
1703701,Brejinho de Nazaré,TO,9273,1989-01-01,
5203807,Britânia,GO,9275,1980-01-01,
5203906,Buriti Alegre,GO,9277,1980-01-01,
5204003,Cabeceiras,GO,9279,1980-01-01,
5204102,Cachoeira Alta,GO,9281,1980-01-01,
5204201,Cachoeira de Goiás,GO,9283,1980-01-01,
5204300,Caçu,GO,9285,1980-01-01,
5204409,Caiapônia,GO,9287,1980-01-01,
5204508,Caldas Novas,GO,9289,1980-01-01,
5204607,Campestre de Goiás,GO,9291,1980-01-01,
5204706,Campinorte,GO,9293,1980-01-01,
5204805,Campo Alegre de Goiás,GO,9295,1980-01-01,
5204904,Campos Belos,GO,9297,1980-01-01,
5205000,Carmo do Rio Verde,GO,9299,1980-01-01,
5205109,Catalão,GO,9301,1980-01-01,
5205208,Caturaí,GO,9303,1980-01-01,
5205307,Cavalcante,GO,9305,1980-01-01,
5205406,Ceres,GO,9307,1980-01-01,
5208301,Divinópolis de Goiás,GO,9309,1993-01-04,
1705508,Colinas do Tocantins,TO,9311,1989-01-01,
1705607,Conceição do Tocantins,TO,9313,1989-01-01,
5205703,Córrego do Ouro,GO,9315,1980-01-01,
5205802,Corumbá de Goiás,GO,9317,1980-01-01,
5205901,Corumbaíba,GO,9319,1980-01-01,
,COUTO DE MAGALHÃES,TO,9321,1989-01-01,
1706100,Cristalândia,TO,9323,1989-01-01,
5206206,Cristalina,GO,9325,1980-01-01,
5206305,Cristianópolis,GO,9327,1980-01-01,
5206404,Crixás,GO,9329,1980-01-01,
5206503,Cromínia,GO,9331,1980-01-01,
5206602,Cumari,GO,9333,1980-01-01,
5206701,Damianópolis,GO,9335,1980-01-01,
5206800,Damolândia,GO,9337,1980-01-01,
5206909,Davinópolis,GO,9339,1980-01-01,
1707009,Dianópolis,TO,9341,1989-01-01,
5207105,Diorama,GO,9343,1980-01-01,
1707207,Dois Irmãos do Tocantins,TO,9345,1989-01-01,
1707306,Dueré,TO,9347,1989-01-01,
5207402,Edéia,GO,9349,1980-01-01,
5207501,Estrela do Norte,GO,9351,1980-01-01,
5207600,Fazenda Nova,GO,9353,1980-01-01,
1707702,Filadélfia,TO,9355,1989-01-01,
5207808,Firminópolis,GO,9357,1980-01-01,
5207907,Flores de Goiás,GO,9359,1980-01-01,
5208004,Formosa,GO,9361,1980-01-01,
5208103,Formoso,GO,9363,1980-01-01,
1708205,Formoso do Araguaia,TO,9365,1989-01-01,
5208400,Goianápolis,GO,9367,1980-01-01,
5208509,Goiandira,GO,9369,1980-01-01,
5208608,Goianésia,GO,9371,1980-01-01,
5208707,Goiânia,GO,9373,1980-01-01,
5208806,Goianira,GO,9375,1980-01-01,
5208905,Goiás,GO,9377,1980-01-01,
5209101,Goiatuba,GO,9379,1980-01-01,
5209200,Guapó,GO,9381,1980-01-01,
5209408,Guarani de Goiás,GO,9383,1980-01-01,
1709500,Gurupi,TO,9385,1989-01-01,
5209606,Heitoraí,GO,9387,1980-01-01,
5209705,Hidrolândia,GO,9389,1980-01-01,
5209804,Hidrolina,GO,9391,1980-01-01,
5209903,Iaciara,GO,9393,1980-01-01,
5210000,Inhumas,GO,9395,1980-01-01,
5210109,Ipameri,GO,9397,1980-01-01,
5210208,Iporá,GO,9399,1980-01-01,
5210307,Israelândia,GO,9401,1980-01-01,
5210406,Itaberaí,GO,9403,1980-01-01,
1710508,Itacajá,TO,9405,1989-01-01,
5210604,Itaguaru,GO,9407,1980-01-01,
1710706,Itaguatins,TO,9409,1989-01-01,
5210802,Itajá,GO,9411,1980-01-01,
5210901,Itapaci,GO,9413,1980-01-01,
5211008,Itapirapuã,GO,9415,1980-01-01,
1711100,Itaporã do Tocantins,TO,9417,1989-01-01,
5211206,Itapuranga,GO,9419,1980-01-01,
5211305,Itarumã,GO,9421,1980-01-01,
5211404,Itauçu,GO,9423,1980-01-01,
5211503,Itumbiara,GO,9425,1980-01-01,
5211602,Ivolândia,GO,9427,1980-01-01,
5211701,Jandaia,GO,9429,1980-01-01,
5211800,Jaraguá,GO,9431,1980-01-01,
5211909,Jataí,GO,9433,1980-01-01,
5212006,Jaupaci,GO,9435,1980-01-01,
5212105,Joviânia,GO,9437,1980-01-01,
5212204,Jussara,GO,9439,1980-01-01,
1700350,Aliança do Tocantins,TO,9441,1989-01-01,
5212303,Leopoldo de Bulhões,GO,9443,1980-01-01,
5212501,Luziânia,GO,9445,1980-01-01,
5212600,Mairipotaba,GO,9447,1980-01-01,
5212709,Mambaí,GO,9449,1980-01-01,
5212808,Mara Rosa,GO,9451,1980-01-01,
5212907,Marzagão,GO,9453,1980-01-01,
5216304,Paranaiguara,GO,9455,1980-01-01,
5213004,Maurilândia,GO,9457,1980-01-01,
5213103,Mineiros,GO,9459,1980-01-01,
1713205,Miracema do Tocantins,TO,9461,1989-01-01,
1713304,Miranorte,TO,9463,1989-01-01,
5213400,Moiporá,GO,9465,1980-01-01,
5213509,Monte Alegre de Goiás,GO,9467,1980-01-01,
1713601,Monte do Carmo,TO,9469,1989-01-01,
5213707,Montes Claros de Goiás,GO,9471,1980-01-01,
5213806,Morrinhos,GO,9473,1980-01-01,
5213905,Mossâmedes,GO,9475,1980-01-01,
5214002,Mozarlândia,GO,9477,1980-01-01,
5214101,Mutunópolis,GO,9479,1980-01-01,
1714203,Natividade,TO,9481,1989-01-01,
1714302,Nazaré,TO,9483,1989-01-01,
5214408,Nazário,GO,9485,1980-01-01,
5214507,Nerópolis,GO,9487,1980-01-01,
5214606,Niquelândia,GO,9489,1980-01-01,
5214705,Nova América,GO,9491,1980-01-01,
5214804,Nova Aurora,GO,9493,1980-01-01,
5214903,Nova Roma,GO,9495,1980-01-01,
5215009,Nova Veneza,GO,9497,1980-01-01,
1715101,Novo Acordo,TO,9499,1989-01-01,
5215207,Novo Brasil,GO,9501,1980-01-01,
5215306,Orizona,GO,9503,1980-01-01,
5215405,Ouro Verde de Goiás,GO,9505,1980-01-01,
5215504,Ouvidor,GO,9507,1980-01-01,
5215603,Padre Bernardo,GO,9509,1980-01-01,
5215702,Palmeiras de Goiás,GO,9511,1980-01-01,
5215801,Palmelo,GO,9513,1980-01-01,
5215900,Palminópolis,GO,9515,1980-01-01,
5216007,Panamá,GO,9517,1980-01-01,
1716109,Paraíso do Tocantins,TO,9519,1989-01-01,
1716208,Paranã,TO,9521,1989-01-01,
5216403,Paraúna,GO,9523,1980-01-01,
1716505,Pedro Afonso,TO,9525,1989-01-01,
1716604,Peixe,TO,9527,1989-01-01,
1716703,Colméia,TO,9529,1989-01-01,
5216809,Petrolina de Goiás,GO,9531,1980-01-01,
1709005,Goiatins,TO,9533,1989-01-01,
5216908,Pilar de Goiás,GO,9535,1980-01-01,
1717008,Pindorama do Tocantins,TO,9537,1989-01-01,
5217104,Piracanjuba,GO,9539,1980-01-01,
5217203,Piranhas,GO,9541,1980-01-01,
5217302,Pirenópolis,GO,9543,1980-01-01,
5217401,Pires do Rio,GO,9545,1980-01-01,
1717503,Pium,TO,9547,1989-01-01,
5217708,Pontalina,GO,9549,1980-01-01,
1717800,Ponte Alta do Bom Jesus,TO,9551,1989-01-01,
1717909,Ponte Alta do Tocantins,TO,9553,1989-01-01,
5218003,Porangatu,GO,9555,1980-01-01,
5218102,Portelândia,GO,9557,1980-01-01,
1718204,Porto Nacional,TO,9559,1989-01-01,
5218300,Posse,GO,9561,1980-01-01,
5218508,Quirinópolis,GO,9563,1980-01-01,
5218607,Rialma,GO,9565,1980-01-01,
5218706,Rianápolis,GO,9567,1980-01-01,
1712405,Lizarda,TO,9569,1989-01-01,
5218805,Rio Verde,GO,9571,1980-01-01,
5218904,Rubiataba,GO,9573,1980-01-01,
5219001,Sanclerlândia,GO,9575,1980-01-01,
5219100,Santa Bárbara de Goiás,GO,9577,1980-01-01,
5219209,Santa Cruz de Goiás,GO,9579,1980-01-01,
5219308,Santa Helena de Goiás,GO,9581,1980-01-01,
5219407,Santa Rita do Araguaia,GO,9583,1980-01-01,
5219506,Santa Rosa de Goiás,GO,9585,1980-01-01,
5219605,Santa Tereza de Goiás,GO,9587,1980-01-01,
5219704,Santa Terezinha de Goiás,GO,9589,1980-01-01,
5219803,São Domingos,GO,9591,1980-01-01,
5219902,São Francisco de Goiás,GO,9593,1980-01-01,
5217609,Planaltina,GO,9595,1980-01-01,
5220009,São João d'Aliança,GO,9597,1980-01-01,
5220108,São Luís de Montes Belos,GO,9599,1980-01-01,
5220207,São Miguel do Araguaia,GO,9601,1980-01-01,
1720309,São Sebastião do Tocantins,TO,9603,1989-01-01,
5220405,São Simão,GO,9605,1980-01-01,
5220504,Serranópolis,GO,9607,1980-01-01,
5220603,Silvânia,GO,9609,1980-01-01,
5220702,Sítio d'Abadia,GO,9611,1980-01-01,
1720804,Sítio Novo do Tocantins,TO,9613,1989-01-01,
1720903,Taguatinga,TO,9615,1989-01-01,
5221007,Taquaral de Goiás,GO,9617,1980-01-01,
1721109,Tocantínia,TO,9619,1989-01-01,
1721208,Tocantinópolis,TO,9621,1989-01-01,
5221304,Três Ranchos,GO,9623,1980-01-01,
5221403,Trindade,GO,9625,1980-01-01,
1709302,Guaraí,TO,9627,1989-01-01,
1718402,Presidente Kennedy,TO,9629,1989-01-01,
5221502,Turvânia,GO,9631,1980-01-01,
5221601,Uruaçu,GO,9633,1980-01-01,
5221700,Uruana,GO,9635,1980-01-01,
5221809,Urutaí,GO,9637,1980-01-01,
5221908,Varjão,GO,9639,1980-01-01,
5222005,Vianópolis,GO,9641,1980-01-01,
1722107,Xambioá,TO,9643,1989-01-01,
5200134,Acreúna,GO,9645,1980-01-01,
5213087,Minaçu,GO,9647,1980-01-01,
1715754,Palmeirópolis,TO,9649,1989-01-01,
5214051,Mundo Novo,GO,9651,1983-02-01,
5214838,Nova Crixás,GO,9653,1983-02-01,
5214861,Nova Glória,GO,9655,1983-02-01,
5222054,Vicentinópolis,GO,9657,1983-02-01,
1720655,Silvanópolis,TO,9659,1989-01-01,
5200852,Americano do Brasil,GO,9661,1983-02-01,
1714880,Nova Olinda,TO,9663,1989-01-01,
1722081,Wanderlândia,TO,9665,1989-01-01,
1707652,Figueirópolis,TO,9667,1989-01-01,
5202155,Araguapaz,GO,9669,1983-02-01,
5202353,Arenópolis,GO,9671,1983-02-01,
5204250,Cachoeira Dourada,GO,9673,1983-02-01,
5207253,Doverlândia,GO,9675,1983-02-01,
5219753,Santo Antônio do Descoberto,GO,9677,1983-02-01,
1718758,Rio Sono,TO,9679,1989-01-01,
5209952,Indiara,GO,9681,1983-02-01,
1707553,Fátima,TO,9683,1989-01-01,
1702554,Augustinópolis,TO,9685,1989-01-01,
5204656,Campinaçu,GO,9687,1983-02-01,
5219357,Santa Isabel,GO,9689,1983-02-01,
,SÃO VALÉRIO DA NATIVIDADE,TO,9691,1989-01-01,
1703107,Barrolândia,TO,9693,1989-06-01,
1703206,Bernardo Sayão,TO,9695,1989-06-01,
1705557,Combinado,TO,9697,1989-06-01,
1708304,Goianorte,TO,9699,1989-06-01,
5300108,Brasília,DF,9701,1980-01-01,
1715150,Novo Alegre,TO,9703,1989-01-01,
1716653,Pequizeiro,TO,9705,1989-06-01,
,EXTERIOR,EX,9707,1993-01-04,
1712504,Marianópolis do Tocantins,TO,9711,1989-06-01,
1701101,Aparecida do Rio Negro,TO,9713,1989-06-01,
1703800,Buriti do Tocantins,TO,9715,1989-06-01,
1703909,Caseara,TO,9717,1989-06-01,
1707108,Divinópolis do Tocantins,TO,9719,1989-06-01,
1715002,Nova Rosalândia,TO,9721,1989-06-01,
1718006,Porto Alegre do Tocantins,TO,9723,1989-06-01,
1718303,Praia Norte,TO,9725,1989-06-01,
1718808,Sampaio,TO,9727,1989-06-01,
1718907,Santa Rosa do Tocantins,TO,9729,1989-06-01,
1719004,Santa Tereza do Tocantins,TO,9731,1989-06-01,
1721000,Palmas,TO,9733,1993-01-04,
5215256,Novo Planalto,GO,9735,1989-06-01,
5215652,Palestina de Goiás,GO,9737,1989-01-01,
5006358,Paranhos,MS,9739,1989-01-01,
5107180,Ribeirão Cascalheira,MT,9741,1989-01-01,
5219258,Santa Fé de Goiás,GO,9743,1989-06-01,
5007554,Santa Rita do Pardo,MS,9745,1989-01-01,
5220058,São João da Paraúna,GO,9747,1989-06-01,
5220157,São Luiz do Norte,GO,9749,1989-06-01,
5220264,São Miguel do Passa Quatro,GO,9751,1989-01-01,
5220454,Senador Canedo,GO,9753,1989-06-01,
5220686,Simolândia,GO,9755,1989-01-01,
5007935,Sonora,MS,9757,1989-01-01,
5221080,Teresina de Goiás,GO,9759,1993-01-04,
5221452,Trombas,GO,9761,1989-01-01,
5108006,Tapurah,MT,9763,1989-01-01,
5221551,Turvelândia,GO,9765,1989-06-01,
2200251,Alagoinha do Piauí,PI,9767,1986-12-31,
5200159,Adelândia,GO,9769,1989-06-01,
5200175,Água Fria de Goiás,GO,9771,1989-06-01,
5100805,Apiacás,MT,9773,1989-01-01,
5203559,Bonfinópolis,GO,9775,1989-06-01,
5102637,Campo Novo do Parecis,MT,9777,1989-01-01,
5102678,Campo Verde,MT,9779,1989-01-01,
5204953,Campos Verdes,GO,9781,1989-01-01,
5102850,Castanheira,MT,9783,1989-01-01,
5205455,Cezarina,GO,9785,1989-01-01,
5002951,Chapadão do Sul,MS,9787,1989-01-01,
5103056,Cláudia,MT,9789,1989-01-01,
5205521,Colinas do Sul,GO,9791,1989-06-01,
5003488,Dois Irmãos do Buriti,MS,9793,1989-01-01,
5207352,Edealina,GO,9795,1989-01-01,
5207535,Faina,GO,9797,1989-06-01,
5209150,Gouvelândia,GO,9799,1989-06-01,
5002159,Bodoquena,MS,9801,1981-06-19,
5003256,Costa Rica,MS,9803,1981-06-17,
5003504,Douradina,MS,9805,1981-06-18,
5004601,Itaquiraí,MS,9807,1981-06-22,
5007695,São Gabriel do Oeste,MS,9809,1981-06-17,
5007802,Selvíria,MS,9811,1981-06-16,
5007703,Sete Quedas,MS,9813,1981-06-22,
5007950,Tacuru,MS,9815,1981-06-22,
5007976,Taquarussu,MS,9817,1981-06-18,
5105101,Juara,MT,9819,1981-12-14,
4321451,Teutônia,RS,9821,1983-01-31,
4302352,Bom Princípio,RS,9823,1983-01-31,
4314050,Parobé,RS,9825,1983-02-01,
4308458,Fortaleza dos Valos,RS,9827,1983-01-31,
4311155,Jóia,RS,9829,1983-01-31,
5105150,Juína,MT,9831,1983-02-01,
5103452,Denise,MT,9833,1983-02-01,
1301852,Iranduba,AM,9835,1985-07-02,
1301951,Itamarati,AM,9837,1985-07-02,
1302553,Manaquiri,AM,9839,1985-07-02,
1303536,Presidente Figueiredo,AM,9841,1985-07-02,
1303569,Rio Preto da Eva,AM,9843,1985-07-02,
1303957,São Sebastião do Uatumã,AM,9845,1985-07-02,
1304062,Tabatinga,AM,9847,1985-07-02,
1304260,Uarini,AM,9849,1985-07-02,
1304237,Tonantins,AM,9851,1985-07-02,
2311355,Quixelô,CE,9853,1986-01-01,
2313757,Umirim,CE,9855,1986-01-01,
2313955,Varjota,CE,9857,1986-01-01,
2917359,Jaborandi,BA,9859,1986-05-12,
5104906,Jangada,MT,9861,1989-01-01,
5102603,Campinápolis,MT,9863,1986-12-31,
5103106,Cocalinho,MT,9865,1986-12-31,
5106281,Novo São Joaquim,MT,9867,1986-12-31,
5101001,Araguaiana,MT,9869,1986-12-31,
5107040,Primavera do Leste,MT,9871,1986-12-31,
5101902,Brasnorte,MT,9873,1989-06-01,
5106828,Porto Esperidião,MT,9875,1986-12-31,
5104500,Indiavaí,MT,9877,1986-12-31,
5107156,Reserva do Cabaçal,MT,9879,1986-12-31,
5103809,Figueirópolis D'Oeste,MT,9881,1986-12-31,
5103304,Comodoro,MT,9883,1986-12-31,
5106299,Paranaíta,MT,9885,1987-01-01,
5104104,Guarantã do Norte,MT,9887,1986-12-31,
5106216,Nova Canaã do Norte,MT,9889,1986-12-31,
5106422,Peixoto de Azevedo,MT,9891,1986-12-31,
5106232,Nova Olímpia,MT,9893,1986-12-31,
5106778,Porto Alegre do Norte,MT,9895,1986-12-31,
5108600,Vila Rica,MT,9897,1986-12-31,
5105580,Marcelândia,MT,9899,1986-12-31,
5104559,Itaúba,MT,9901,1986-12-31,
5106273,Novo Horizonte do Norte,MT,9903,1986-12-31,
5108501,Vera,MT,9905,1986-12-31,
5107925,Sorriso,MT,9907,1987-01-01,
5108055,Terra Nova do Norte,MT,9909,1986-12-31,
5100607,Alto Taquari,MT,9911,1986-12-31,
4117271,Nova Tebas,PR,9913,1989-01-01,
4107157,Diamante D'Oeste,PR,9915,1989-01-01,
2311264,Quiterianópolis,CE,9917,1989-01-01,
5210562,Itaguari,GO,9919,1989-01-01,
5105176,Juruena,MT,9921,1989-01-01,
5005152,Juti,MS,9923,1989-01-01,
5105259,Lucas do Rio Verde,MT,9925,1989-01-01,
5212956,Matrinchã,GO,9927,1989-06-01,
5105606,Matupá,MT,9929,1989-01-01,
5213053,Mimoso de Goiás,GO,9931,1989-06-01,
5213756,Montividiu,GO,9933,1989-01-01,
5213855,Morro Agudo de Goiás,GO,9935,1989-01-01,
5106224,Nova Mutum,MT,9937,1989-01-01,
4200051,Abdon Batista,SC,9939,1990-05-10,
4201257,Apiúna,SC,9941,1989-06-01,
4204152,Celso Ramos,SC,9943,1990-05-10,
4205159,Doutor Pedrinho,SC,9945,1989-06-01,
4108551,Godoy Moreira,PR,9947,1990-05-10,
4109757,Ibema,PR,9949,1990-05-10,
4207650,Iporã do Oeste,SC,9951,1989-06-01,
4207759,Iraceminha,SC,9953,1990-05-10,
4111555,Ivaté,PR,9955,1980-01-01,
4209151,José Boiteux,SC,9957,1990-05-10,
4113452,Lindoeste,PR,9959,1990-05-10,
4209854,Lindóia do Sul,SC,9961,1990-05-10,
4210555,Marema,SC,9963,1989-06-01,
4117453,Ouro Verde do Oeste,PR,9965,1990-05-10,
4215653,Santa Rosa do Sul,SC,9967,1989-06-01,
4124020,Santa Tereza do Oeste,PR,9969,1990-05-10,
4218251,Timbó Grande,SC,9971,1990-05-10,
4218855,União do Oeste,SC,9973,1989-06-01,
4218954,Urupema,SC,9975,1989-06-01,
4219358,Vitor Meireles,SC,9977,1990-05-10,
4103222,Bom Sucesso do Sul,PR,9979,1980-01-01,
4109658,Honório Serpa,PR,9981,1980-01-01,
4107652,Fazenda Rio Grande,PR,9983,1981-11-16,
4208450,Itapoá,SC,9985,1990-05-10,
4217550,Serra Alta,SC,9989,1990-05-10,
4218756,Tunápolis,SC,9991,1990-05-10,
5209457,Guarinos,GO,9993,1989-06-01,
